"","partido","proESTADO","fundamentalismo","desconfia"
"392","Kirchnerista",0.333333333333333,0.73246916463455,0.525105497767834
"393","NENHUM",0.444444444444444,0.445774623179136,0.874074162968808
"394","Kirchnerista",0.777777777777778,0.582141109181989,0.57437624424608
"395","Kirchnerista",0.444444444444444,0.292530424791935,0.705376713264612
"396","Kirchnerista",0.444444444444444,0.343419089499181,0.703924723635391
"397","UCR",0.777777777777778,0.655249550338559,0.817404423919819
"398","NENHUM",0.777777777777778,0.550530311943646,0.588955953974782
"399","NENHUM",0.888888888888889,0.716370005896163,0.670387704552104
"400","OUTROS",0.444444444444444,0.649253946103466,0.58287729069395
"401","PJ",0.666666666666667,0.36160894425334,0.57214069319745
"402","NENHUM",0.444444444444444,0.36160894425334,0.740513909019272
"403","NENHUM",0.444444444444444,0.82036100102537,0.509086212295926
"404","OUTROS",0.444444444444444,0.195974426638846,0.897240419896879
"405","OUTROS",1,0.097523840293534,0.872924266887606
"406","Kirchnerista",1,0,1
"407","PJ",1,0.454904298555961,0.406689481859871
"408","NENHUM",1,0.286092726508602,0.650470556781925
"409","PJ",1,0.614500284533302,0.803795156722358
"410","Socialista",1,0.130576539188413,0.58287729069395
"411","NENHUM",NA,0.597190283951379,0.698994909591978
"412","Kirchnerista",0.666666666666667,0.472260326861461,0.718347377859819
"413","PJ",0.444444444444444,0.472260326861461,0.607277496557471
"414","NENHUM",0.777777777777778,0.35857988026283,0.777393767162332
"415","NENHUM",0.444444444444444,0.557543958753104,0.339542521776965
"416","Kirchnerista",1,0.512604014609361,0.564229773521753
"417","Kirchnerista",0.444444444444444,0.405486872799216,0.607277496557471
"418","OUTROS",NA,0.832889510589487,0.428717941807546
"419","PJ",1,0.741647690794311,0.607277496557471
"420","Kirchnerista",0.777777777777778,1,0.57437624424608
"421","OUTROS",0.444444444444444,0.372723841371325,0.511254799678653
"422","Kirchnerista",1,0.340082994384855,0.588955953974782
"423","Socialista",1,0.343419089499181,0.576832596628088
"424","OUTROS",0.333333333333333,0.186064648009764,0.64991578708267
"425","Kirchnerista",0.444444444444444,0.674406959161239,0.564229773521753
"426","NENHUM",1,0.195974426638846,1
